uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes,fragment,in_deck
aws-s3-upload-fanout-processing-mcq-02,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/EventNotifications.html | https://docs.aws.amazon.com/sns/latest/dg/sns-sqs-as-subscriber.html | https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-visibility-timeout.html,"S3 event destinations: SNS topics, SQS queues, Lambda, EventBridge; delivered at least once, typically in seconds; SQS FIFO not supported as S3 destination (use EventBridge); SNS->SQS fanout: messages 'persist in an Amazon SQS queue for other applications to process later'; SQS message invisible to other consumers while in flight, deleted by the consumer that processed it",2026-09-21,check-B2.2,none (all numbers and claims verified on source_url),B2.2.md,yes
aws-sqs-fifo-per-product-order-mcq-08,mcq,new,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-fifo-queues.html | https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/FIFO-queues-exactly-once-processing.html | https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/quotas-messages.html | https://docs.aws.amazon.com/sns/latest/dg/sns-message-delivery-retries.html | https://docs.aws.amazon.com/streams/latest/dev/service-sizes-and-limits.html | https://docs.aws.amazon.com/sns/latest/dg/fifo-message-delivery.html,"FIFO: order strictly preserved, no duplicates, message groups for parallel ordered streams, MessageGroupId required; 5-minute deduplication interval; content-based dedup = SHA-256 of body (not attributes); 300 TPS per API action non-high-throughput, 3,000 msg/s with batching (10 per batch), high throughput mode up to 70,000 TPS in us-east-1/us-west-2/eu-west-1; standard queues nearly unlimited TPS; SNS discards after delivery policy unless DLQ; Kinesis per-shard 1 MB/s in, ordering per shard/partition key",2026-09-21,check-B2.2,distractor c was factually wrong: SNS FIFO topics deliver only to SQS standard/FIFO queues and refuse HTTP(S)/email/SMS/mobile subscriptions; WHY c and the A sentence rewritten accordingly,B2.2.md,yes
aws-helm-charts-portable-cluster-mcq-13,mcq,new,https://docs.aws.amazon.com/eks/latest/userguide/what-is-eks.html,EKS is certified Kubernetes-conformant so Kubernetes-compatible applications deploy without refactoring and community tooling works; AWS manages the control plane; EKS Anywhere and Hybrid Nodes run Kubernetes in your own data centers; EKS has per-cluster pricing and standard/extended Kubernetes version support,2026-09-21,check-B2.3,,B2.3.md,yes
aws-helm-charts-portable-cluster-mcq-13,mcq,new,https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/docker-platform.html,Elastic Beanstalk Docker platform branches deploy containers and source to EC2 instances Beanstalk manages; the ECS running on AL2/AL2023 branch uses Amazon ECS to coordinate multi-container deployment; no Kubernetes API,2026-09-21,check-B2.3,,B2.3.md,yes
aws-helm-charts-portable-cluster-mcq-13,mcq,new,https://docs.aws.amazon.com/lambda/latest/dg/images-create.html,"Lambda container images must implement the Lambda runtime API (runtime interface client), be stored in Amazon ECR, max uncompressed image size 10 GB, Linux only",2026-09-21,check-B2.3,,B2.3.md,yes
aws-helm-charts-portable-cluster-mcq-13,mcq,new,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/launch_types.html,"ECS deploys task definitions as services or tasks on a cluster (not Kubernetes objects); Fargate = serverless capacity, EC2 launch type = you manage the instances",2026-09-21,check-B2.3,,B2.3.md,yes
aws-scale-to-zero-low-traffic-api-mcq-16,mcq,new,https://aws.amazon.com/lambda/pricing/,"Lambda priced by number of requests and duration in GB-seconds; 0.20 USD per million requests; free tier 1M requests and 400,000 GB-seconds per month; no charge when code is not running",2026-09-21,check-B2.3,"A: ""an idle hour costs nothing"" -> ""costs nothing beyond the data stored"" (DynamoDB and every store still bill stored GB; keeps the claim exact).",B2.3.md,yes
aws-scale-to-zero-low-traffic-api-mcq-16,mcq,new,https://aws.amazon.com/api-gateway/pricing/,"HTTP API 1.00 USD per million requests for the first 300 million per month (US East), 0.90 USD per million beyond; REST API 3.50 USD per million; pay only for API calls received, no minimum fees or upfront commitments",2026-09-21,check-B2.3,,B2.3.md,yes
aws-scale-to-zero-low-traffic-api-mcq-16,mcq,new,https://aws.amazon.com/dynamodb/pricing/on-demand/,On-demand mode bills per read or write request consumed with no capacity planning; US East standard table class 0.625 USD per million write request units and 0.125 USD per million read request units,2026-09-21,check-B2.3,,B2.3.md,yes
aws-scale-to-zero-low-traffic-api-mcq-16,mcq,new,https://aws.amazon.com/elasticloadbalancing/pricing/,Application Load Balancer charged for each hour or partial hour it is running (partial hour billed as full hour) plus LCU-hours; US East 0.0225 USD per ALB-hour and 0.008 USD per LCU-hour,2026-09-21,check-B2.3,,B2.3.md,yes
aws-scale-to-zero-low-traffic-api-mcq-16,mcq,new,https://aws.amazon.com/fargate/pricing/,"Fargate billed on vCPU, memory, OS, CPU architecture and storage from image download start until the task terminates, rounded up to the nearest second, minimum 1 minute (5 minutes for Windows)",2026-09-21,check-B2.3,,B2.3.md,yes
aws-scale-to-zero-low-traffic-api-mcq-16,mcq,new,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/launch_types.html,An ECS service runs and maintains the desired number of tasks; if a task stops the scheduler launches a replacement to keep the desired count,2026-09-21,check-B2.3,,B2.3.md,yes
aws-scale-to-zero-low-traffic-api-mcq-16,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/aurora-serverless-v2-auto-pause.html,"Aurora Serverless v2 auto-pause requires minimum capacity 0 ACUs; idle interval minimum and default 300 seconds (5 minutes), maximum 86,400 seconds (1 day); instance charge is zero while paused but storage is still charged; typical resume about 15 seconds, 30 seconds or longer after 24 hours paused; Aurora PostgreSQL 16.3/15.7/14.12/13.15+ or Aurora MySQL 3.08.0+; provisioned (non db.serverless) instances never auto-pause",2026-09-21,check-B2.3,,B2.3.md,yes
aws-spiky-container-api-no-hosts-mcq-12,mcq,new,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/AWS_Fargate.html,"Fargate runs containers without provisioning, configuring or scaling EC2 clusters; you specify CPU and memory per task; each task has its own isolation boundary (no shared kernel, CPU, memory or ENI); new tasks always start on the latest patched platform version revision; ECS on Fargate supports ALB/NLB/GWLB with ip target type",2026-09-21,check-B2.3,,B2.3.md,yes
aws-spiky-container-api-no-hosts-mcq-12,mcq,new,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/service-autoscaling-targettracking.html,"ECS target tracking scaling policies add or remove service tasks to keep a metric near target; ALBRequestCountPerTarget is a supported metric (not for blue/green deployment type); scale out fast, scale in gradually",2026-09-21,check-B2.3,,B2.3.md,yes
aws-spiky-container-api-no-hosts-mcq-12,mcq,new,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/launch_types.html,"Capacity options: Fargate (pay only for task resources, no infrastructure management, ideal for variable workloads), EC2 instances (you manage instance selection, configuration and maintenance; use for GPU, capacity reservations, specific instance types, privileged capabilities or custom AMIs), ECS Managed Instances",2026-09-21,check-B2.3,,B2.3.md,yes
aws-spiky-container-api-no-hosts-mcq-12,mcq,new,https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/docker-platform.html,Elastic Beanstalk Docker running on AL2/AL2023 deploys containers to EC2 instances in the environment; ECS-based branch exists for migration from the retired Multi-container Docker AL1 branch,2026-09-21,check-B2.3,,B2.3.md,yes
aws-central-backups-cross-region-mcq-34,mcq,new,https://docs.aws.amazon.com/aws-backup/latest/devguide/whatisbackup.html,"AWS Backup: centralized policy-based backup plans; tag-based resource assignment; copy backups to other Regions on demand or automatically as part of a scheduled plan; cross-account backup via Organizations; AWS Backup Audit Manager provides controls and generates daily compliance reports; Vault Lock enforces WORM; supported resources include EC2, S3, EBS, DynamoDB, RDS, Aurora, EFS, FSx, Storage Gateway, DocumentDB, Neptune, Redshift, Timestream, VMware, CloudFormation, SAP HANA, EKS; AWS Backup does not govern backups taken outside it",2026-09-21,check-B2.3,,B2.3.md,yes
aws-central-backups-cross-region-mcq-34,mcq,new,https://docs.aws.amazon.com/ebs/latest/userguide/snapshot-lifecycle.html,"Amazon Data Lifecycle Manager automates creation, retention and deletion of EBS snapshots and EBS-backed AMIs only; cannot manage snapshots/AMIs created by other means or instance store-backed AMIs; quota 100 custom policies per Region",2026-09-21,check-B2.3,,B2.3.md,yes
aws-central-backups-cross-region-mcq-34,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication.html,"S3 replication copies objects between S3 buckets (CRR across Regions, SRR within a Region); live replication does not copy objects that existed before the rule (use Batch Replication)",2026-09-21,check-B2.3,,B2.3.md,yes
aws-dr-rto-1h-rpo-minutes-mcq-37,mcq,new,https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_planning_for_recovery_disaster_recovery.html,"Backup and restore: RPO in hours, RTO in 24 hours or less (PITR can lower RPO to about 5 minutes in some cases); Pilot light: RPO in minutes, RTO in tens of minutes, databases/object storage always on, application servers not deployed until needed; Warm standby: RPO in seconds, RTO in minutes, scaled-down but fully functional copy always running; Multi-site active-active: RPO near zero, RTO potentially zero, most complex and costly; strategies listed in increasing order of cost and complexity",2026-09-21,check-B2.3,,B2.3.md,yes
aws-dr-rto-1h-rpo-minutes-mcq-37,mcq,new,https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-options-in-the-cloud.html,"Pilot light: data replication resources (databases, object storage) always on, application servers switched off / not deployed; promoting an RDS read replica (non-Aurora) takes a few minutes and includes a reboot; Aurora global database replicates with typical latency under a second and a secondary can be promoted in less than one minute; pilot light cannot process requests without additional action, warm standby can handle traffic at reduced capacity immediately; multi-site active/active is the most complex and costly",2026-09-21,check-B2.3,,B2.3.md,yes
aws-dr-rto-1h-rpo-minutes-mcq-37,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_ReadRepl.html,RDS read replicas replicate asynchronously; cross-Region read replicas supported; promotion to standalone is a manual disaster recovery step; replicas billed as standard DB instances,2026-09-21,check-B2.3,,B2.3.md,yes
aws-dr-rto-1h-rpo-minutes-mcq-37,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_ReadRepl.Promote.html,Promotion reboots the replica and takes a few minutes or longer depending on size; after promotion you direct database traffic to the promoted instance and create a replacement replica,2026-09-21,check-B2.3,,B2.3.md,yes
aws-dr-rto-minutes-rpo-seconds-mcq-38,mcq,new,https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_planning_for_recovery_disaster_recovery.html,"Warm standby: RPO in seconds, RTO in minutes, scaled-down but fully functional copy always running, scaled up at recovery; Pilot light: RPO in minutes, RTO in tens of minutes; Backup and restore: RPO in hours, RTO in 24 hours or less; Multi-site active-active: RPO near zero, RTO potentially zero, most operationally complex; pilot light cannot process requests without additional action first, warm standby can at reduced capacity",2026-09-21,check-B2.3,,B2.3.md,yes
aws-dr-rto-minutes-rpo-seconds-mcq-38,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/aurora-global-database.html,Aurora global database: one primary Region for writes and up to 10 read-only secondary Regions; replication latency typically under a second; write forwarding lets secondaries forward writes to the primary; switchover and failover mechanisms to change the primary Region,2026-09-21,check-B2.3,,B2.3.md,yes
aws-dr-rto-minutes-rpo-seconds-mcq-38,mcq,new,https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-options-in-the-cloud.html,Aurora global database secondary can be promoted in less than one minute; Route 53 health checks enable automatically initiated DNS failover; Auto Scaling used to scale the DR Region to full production capacity (increase desired capacity); warm standby = scaled down but fully functional copy always on,2026-09-21,check-B2.3,,B2.3.md,yes
